Policy Number,Number of Vehicles,Average Age,Gender Dummy,Married Dummy,Avg Veh Age,Fuel Type Dummy,Losses
128128,1,65.1,1,1,2.5,0,68.35529078
109844,1,42.4,1,1,2.5,1,817.9641516
181230,1,42.4,0,0,12.97,0,249.8851289
144335,1,20.6,0,0,12.97,0,278.4734322
165520,1,20.6,0,1,12.97,1,672.9064735
182033,1,65.1,1,1,8.02,0,198.6312063
130258,1,42.4,0,1,12.97,0,438.4493431
157431,1,42.4,0,1,8.02,0,400.5331803
101774,1,42.4,0,1,8.02,0,358.5332434
169157,1,42.4,0,1,12.97,0,166.6465849
132905,1,42.4,1,0,8.02,0,367.58451
100607,1,42.4,1,0,2.5,1,570.7365692
117039,1,42.4,1,1,2.5,1,895.4863389
129584,1,42.4,0,1,8.02,0,391.5134925
140791,1,42.4,1,0,8.02,0,374.2330001
103254,1,65.1,0,1,12.97,0,125.7505907
163870,1,20.6,0,1,12.97,0,398.9445904
160235,1,42.4,0,0,12.97,0,320.3867101
123065,1,42.4,0,1,12.97,0,360.7660378
189048,1,42.4,0,1,8.02,0,349.501615
151850,1,42.4,0,1,2.5,1,640.738802
158254,1,42.4,1,0,2.5,1,625.962084
166551,1,65.1,0,1,8.02,0,133.2658411
132797,1,20.6,0,0,8.02,0,418.9765851
145208,1,42.4,0,0,8.02,0,330.0584664
184422,1,20.6,0,0,12.97,0,128.3109544
121061,1,42.4,0,0,8.02,0,292.3818226
143665,1,20.6,1,0,12.97,1,777.0907015
130215,1,42.4,0,0,8.02,0,309.6777545
127344,1,42.4,1,0,12.97,0,324.9266555
162994,1,65.1,0,1,12.97,0,24.39857653
173205,1,65.1,1,0,12.97,0,191.8395784
144281,1,42.4,1,0,12.97,0,135.0784212
159531,1,65.1,0,0,2.5,0,60.38892485
164264,1,20.6,1,1,2.5,1,1730.684951
117691,1,20.6,1,0,12.97,0,254.0805596
164586,1,42.4,0,1,12.97,0,434.8411458
143812,1,20.6,1,0,12.97,1,691.1435667
169888,1,42.4,0,1,12.97,0,419.8097249
173173,1,42.4,0,0,8.02,0,289.7668906
191833,1,20.6,1,0,12.97,1,733.1835635
185106,1,65.1,1,1,2.5,0,173.2162688
119419,1,42.4,1,0,2.5,1,544.0874689
165461,1,20.6,0,1,2.5,1,700.8519395
160442,1,65.1,1,1,2.5,0,69.22817764
163654,1,65.1,0,1,8.02,0,45.83002147
172018,1,65.1,1,1,8.02,0,325.770291
138141,1,65.1,0,1,2.5,0,466.4515276
177151,1,42.4,0,1,8.02,0,422.243912
141735,1,20.6,1,1,12.97,0,482.8592229
192278,1,20.6,1,1,12.97,0,237.1568502
122440,1,42.4,1,0,12.97,0,359.1130124
164636,1,42.4,0,1,2.5,1,793.1536372
192669,1,42.4,0,0,8.02,0,314.6814073
178469,1,42.4,0,0,12.97,0,142.8929684
145572,1,42.4,0,0,8.02,0,318.7104773
113814,1,20.6,1,0,12.97,0,364.3565246
112089,1,20.6,0,0,12.97,0,284.8746199
120755,1,42.4,1,1,8.02,0,439.2919376
128152,1,65.1,1,1,8.02,0,222.9949749
176360,1,42.4,0,1,2.5,1,748.0892554
158110,1,65.1,0,0,12.97,0,114.9781753
147585,1,20.6,0,0,12.97,0,254.7692296
117382,1,42.4,1,0,2.5,1,540.5405296
149113,1,42.4,1,1,8.02,0,405.7686642
167511,1,20.6,1,0,12.97,1,733.2995135
140080,1,42.4,0,0,12.97,0,260.2033477
186178,1,42.4,1,1,8.02,0,421.731451
146143,1,20.6,1,0,12.97,0,431.5361637
190759,1,65.1,0,0,8.02,0,47.90406835
138897,1,42.4,0,1,8.02,0,415.8751673
125718,1,42.4,1,1,8.02,0,363.7386019
125993,1,42.4,0,1,2.5,0,428.0443064
159861,1,42.4,0,1,12.97,0,230.4496289
180037,1,20.6,1,1,8.02,1,857.4740156
180651,1,42.4,1,1,2.5,1,773.6304312
162148,1,42.4,0,1,8.02,0,477.7134309
168535,1,42.4,1,1,8.02,0,427.2013464
161054,1,42.4,1,0,8.02,0,353.9876552
172595,1,65.1,0,1,8.02,0,293.6649609
110599,1,20.6,1,0,2.5,0,495.1954386
156144,1,65.1,1,0,12.97,0,171.9308623
169280,1,65.1,1,1,8.02,0,47.16275981
173015,1,42.4,0,0,8.02,0,344.8873218
159011,1,65.1,1,1,12.97,0,212.5038196
161962,1,20.6,1,0,8.02,0,489.5382292
170778,1,42.4,1,0,8.02,0,398.0518761
134118,1,42.4,1,0,12.97,0,233.4536465
107168,1,42.4,1,1,8.02,0,486.2943804
192798,1,42.4,1,0,8.02,0,355.5928162
150940,1,42.4,0,1,2.5,0,457.4466378
120884,1,65.1,0,1,2.5,0,458.0629055
154475,1,42.4,1,0,2.5,0,394.2066246
129656,1,65.1,1,0,8.02,0,40.62820414
181140,1,20.6,0,1,8.02,1,501.9949382
188649,1,20.6,1,0,12.97,1,665.9750545
162291,1,42.4,0,1,8.02,0,396.4647332
197184,1,20.6,1,0,12.97,1,750.6949749
169830,1,20.6,1,0,12.97,0,398.4218218
114920,1,65.1,1,0,2.5,0,56.35271511
119361,1,65.1,1,1,2.5,0,186.2522302
198773,1,20.6,1,0,12.97,0,212.0839926
105158,1,20.6,0,0,12.97,0,343.4044974
112431,1,20.6,0,1,2.5,1,747.9948959
193852,1,20.6,0,1,12.97,0,362.8274602
101326,1,42.4,0,1,2.5,1,520.1692747
100902,1,20.6,1,1,8.02,1,802.0179957
162808,1,42.4,1,0,12.97,0,331.7301861
116605,1,42.4,0,1,2.5,1,875.5579818
189255,1,65.1,1,1,2.5,0,477.3863378
154208,1,42.4,0,0,12.97,0,206.8762564
148947,1,20.6,0,1,2.5,1,559.1728954
159313,1,42.4,1,0,8.02,0,390.9282046
194840,1,65.1,0,1,8.02,0,393.3125586
129451,1,42.4,1,1,2.5,1,522.7825524
160980,1,65.1,0,1,8.02,0,274.9807802
116891,1,65.1,0,0,12.97,0,32.72555801
169030,1,42.4,1,0,8.02,0,349.9393754
195717,1,42.4,0,0,8.02,0,307.8470487
158951,1,20.6,1,1,12.97,1,911.5321693
189957,1,20.6,0,0,12.97,0,305.8610846
118114,1,42.4,0,1,8.02,0,412.0192066
156994,1,42.4,0,1,12.97,0,242.3262443
149319,1,20.6,0,1,12.97,0,360.1011196
154403,1,42.4,0,1,8.02,0,431.1665527
116469,1,42.4,1,0,8.02,0,335.5032735
142297,1,20.6,1,0,12.97,0,469.8951722
110092,1,65.1,0,0,8.02,0,259.3302137
170777,1,20.6,1,1,8.02,1,1155.570126
130744,1,65.1,0,0,8.02,0,275.8448446
146095,1,65.1,1,0,8.02,0,65.67824927
144976,1,42.4,1,0,12.97,0,204.6908311
174769,1,20.6,1,0,12.97,1,587.7639519
187022,1,20.6,1,1,8.02,1,653.382622
101505,1,42.4,1,0,12.97,0,198.8889181
128204,1,42.4,0,1,8.02,0,423.4963358
145739,1,42.4,0,1,12.97,0,194.7580825
114742,1,65.1,1,1,12.97,0,372.7635182
123747,1,65.1,0,0,8.02,0,96.36032976
139943,1,42.4,1,1,8.02,0,388.8524692
185335,1,20.6,0,0,8.02,1,553.0150379
158234,1,20.6,1,1,12.97,0,337.170483
168794,1,65.1,1,1,12.97,0,465.1176686
160787,1,20.6,1,1,12.97,1,1037.104939
185775,1,42.4,1,1,2.5,0,478.0213205
193234,1,42.4,1,1,12.97,0,275.4917981
154009,1,42.4,0,0,8.02,0,320.3068082
134038,1,42.4,1,1,8.02,0,482.2712561
124281,1,42.4,1,0,12.97,0,218.4008806
173796,1,42.4,1,1,8.02,0,428.3436991
127117,1,20.6,1,0,12.97,1,509.1766552
152524,1,20.6,1,1,12.97,0,454.8691711
141653,1,20.6,1,0,12.97,1,731.936793
108429,1,20.6,1,1,12.97,1,948.1599283
171455,1,42.4,0,1,12.97,0,242.6541754
142131,1,65.1,0,0,2.5,0,127.554803
153887,1,20.6,1,0,12.97,0,340.0697223
139860,1,65.1,1,0,8.02,0,194.3165171
110758,1,42.4,0,1,8.02,1,513.7114819
191961,1,42.4,1,1,2.5,1,557.8158927
175060,1,65.1,0,0,8.02,0,329.23095
165315,1,20.6,1,1,12.97,1,517.8087863
136792,1,20.6,0,0,12.97,0,246.5317349
188674,1,42.4,1,1,12.97,0,395.3882725
152638,1,20.6,0,1,12.97,0,397.852454
192376,1,65.1,1,0,8.02,0,260.7493276
187027,1,20.6,1,1,12.97,1,966.127914
153564,1,65.1,0,0,8.02,0,254.3947227
149607,1,65.1,0,1,2.5,0,52.41921348
140991,1,42.4,1,0,8.02,0,317.2362189
102031,1,65.1,0,1,8.02,0,269.3517877
162623,1,20.6,1,1,12.97,1,654.294492
152241,1,42.4,0,0,8.02,0,309.2396041
196489,1,42.4,0,1,8.02,0,449.7033597
120046,1,42.4,1,0,8.02,0,326.467776
113900,1,42.4,1,0,8.02,0,404.4041105
105197,1,42.4,1,1,2.5,0,454.5588872
150535,1,42.4,0,1,2.5,1,590.6407796
180600,1,20.6,1,0,12.97,0,278.6843827
178226,1,65.1,1,1,2.5,0,57.5163719
155723,1,42.4,0,1,8.02,0,403.2553677
106584,1,42.4,1,1,2.5,1,941.2388843
103901,1,42.4,1,1,8.02,0,429.506863
191540,1,20.6,1,0,2.5,1,1199.944535
109326,1,42.4,1,1,12.97,0,395.4510456
189429,1,20.6,0,0,12.97,0,388.9897943
163605,1,20.6,1,0,12.97,0,382.1035218
156828,1,20.6,0,0,12.97,0,102.363644
131150,1,20.6,1,1,12.97,0,436.7417282
139876,1,20.6,1,1,12.97,0,306.8513302
199708,1,42.4,0,1,2.5,1,570.5547459
121620,1,42.4,0,1,8.02,0,374.2554735
110157,1,20.6,1,1,12.97,1,880.5423223
181640,1,20.6,0,0,2.5,1,805.5978863
193784,1,42.4,1,1,2.5,1,651.4634054
182957,1,42.4,0,0,2.5,0,429.4072773
155695,1,65.1,1,1,8.02,0,415.7502168
129633,1,20.6,0,1,12.97,1,526.5853106
169168,1,65.1,1,0,8.02,0,324.076563
121615,1,42.4,0,1,8.02,0,441.2336954
126897,1,20.6,1,1,8.02,1,735.046617
139882,1,20.6,0,0,12.97,0,187.5632107
166553,1,65.1,0,1,2.5,0,302.7598559
151623,1,42.4,0,1,2.5,1,636.6652396
114358,1,65.1,0,0,12.97,0,62.94165861
171075,1,65.1,0,1,8.02,0,53.84875132
136031,1,65.1,1,0,12.97,0,205.4665587
165197,1,42.4,1,0,8.02,0,331.6699986
123001,1,65.1,0,1,8.02,0,433.9037761
160432,1,65.1,1,0,2.5,0,41.44745886
137938,1,20.6,1,1,12.97,1,638.3784062
147183,1,20.6,0,1,12.97,1,690.2847547
188314,1,65.1,0,1,2.5,0,186.951001
138945,1,20.6,0,1,12.97,0,257.9940404
109762,1,20.6,0,0,12.97,0,171.1116362
134594,1,65.1,1,1,2.5,0,274.194428
126801,1,42.4,0,1,12.97,0,353.8293525
181263,1,42.4,0,1,8.02,0,398.2783895
119790,1,42.4,0,0,8.02,0,293.7317934
196578,1,42.4,1,1,2.5,1,522.6579568
139690,1,42.4,0,0,2.5,1,603.7338515
158355,1,42.4,1,0,8.02,0,317.9583714
149876,1,20.6,1,0,8.02,1,690.1699369
165097,1,42.4,0,0,8.02,0,332.8659118
169288,1,65.1,0,1,2.5,0,83.64543896
108912,1,65.1,1,1,8.02,0,426.6658746
132808,1,42.4,1,0,2.5,1,587.7592971
105781,1,65.1,1,1,8.02,0,126.9300629
159099,1,42.4,0,0,12.97,0,281.8028525
145750,1,42.4,1,0,12.97,0,241.126041
165241,1,65.1,1,1,8.02,0,190.9903208
106945,1,42.4,0,0,2.5,1,525.1432803
139437,1,42.4,1,1,2.5,1,575.6892982
142073,1,42.4,0,0,2.5,1,546.5523699
170564,1,65.1,0,1,12.97,0,38.46999158
161546,1,65.1,1,0,2.5,0,482.2699173
129940,1,65.1,0,1,8.02,0,45.27574714
176637,1,20.6,1,0,8.02,1,741.4046857
187751,1,65.1,1,1,8.02,0,51.49368116
197435,1,65.1,0,0,8.02,0,308.6526154
128924,1,20.6,0,1,12.97,0,369.2310887
138978,1,42.4,1,1,12.97,0,396.9147809
143138,1,42.4,0,0,2.5,0,351.0954403
176198,1,65.1,0,1,8.02,0,264.9025025
168087,1,20.6,1,0,12.97,0,265.8563455
156644,1,42.4,1,0,12.97,0,139.7488865
125583,1,20.6,1,0,12.97,1,575.4669131
109392,1,42.4,0,1,8.02,0,392.8457469
193355,1,42.4,1,1,8.02,0,444.2241383
138119,1,20.6,0,0,12.97,0,200.343212
103801,1,65.1,0,1,2.5,1,658.0763977
126062,1,42.4,1,0,8.02,0,334.9851495
176858,1,42.4,0,0,2.5,1,556.3332589
194456,1,65.1,0,1,8.02,0,158.83813
157515,1,42.4,0,1,8.02,0,415.8200933
190271,1,42.4,0,0,8.02,0,343.294489
179231,1,42.4,1,1,12.97,0,372.9603759
184682,1,42.4,0,1,8.02,0,404.5501101
126248,1,65.1,1,0,12.97,0,295.5631484
138068,1,42.4,1,0,12.97,0,209.2601387
113759,1,42.4,0,0,8.02,0,310.9230046
180708,1,65.1,0,0,8.02,0,39.59872587
115877,1,20.6,1,0,2.5,1,633.9571627
151312,1,20.6,1,0,8.02,1,524.4730901
167464,1,20.6,1,0,12.97,0,442.9296618
124558,1,42.4,0,0,12.97,0,145.6264409
146185,1,20.6,1,0,12.97,0,230.1150988
196806,1,42.4,0,1,8.02,0,430.5555209
127053,1,65.1,1,0,8.02,0,326.1802691
100333,1,65.1,0,0,2.5,0,236.7089588
142498,1,65.1,0,0,2.5,0,381.9884749
100356,1,42.4,0,1,2.5,1,795.1639064
164858,1,42.4,0,1,8.02,0,434.5258236
137040,1,42.4,1,0,2.5,0,437.3601045
129325,1,20.6,0,1,8.02,0,421.2640345
164168,1,65.1,1,0,12.97,0,63.83158513
103557,1,42.4,1,1,12.97,0,291.3088903
152397,1,42.4,1,1,8.02,0,409.4059691
143211,1,42.4,1,0,8.02,0,358.0054248
130843,1,42.4,1,0,12.97,0,356.5330417
151890,1,65.1,0,0,2.5,0,167.5425068
116991,1,65.1,0,0,8.02,0,249.1075462
152623,1,42.4,0,1,8.02,0,373.6726323
171392,1,42.4,1,1,12.97,0,193.9378831
101299,1,65.1,0,0,12.97,0,327.9731107
194713,1,42.4,1,1,8.02,0,481.06576
156248,1,20.6,1,1,12.97,1,714.8738821
138491,1,42.4,1,1,12.97,0,236.3433438
101186,1,20.6,0,0,12.97,0,233.0418479
129188,1,42.4,1,1,12.97,0,447.6154456
177236,1,65.1,0,0,12.97,0,24.28756977
146798,1,42.4,1,0,8.02,0,408.7089448
119280,1,65.1,1,0,12.97,0,105.5850539
171139,1,65.1,0,0,12.97,0,139.802146
195333,1,20.6,1,1,2.5,1,1129.371234
113138,1,42.4,0,0,12.97,0,173.5817214
145924,1,42.4,0,1,12.97,0,207.8627204
121306,1,65.1,1,0,2.5,0,106.2451549
114819,1,20.6,1,1,12.97,0,433.080861
102098,1,65.1,0,1,12.97,0,219.9773419
144868,1,65.1,0,0,8.02,0,50.40620435
123354,1,20.6,0,0,12.97,0,148.3836732
104473,1,20.6,1,1,12.97,1,716.2810493
130021,1,65.1,0,0,2.5,0,177.3780284
143194,1,20.6,1,0,12.97,1,637.961713
158616,1,42.4,0,0,12.97,0,281.9988866
126042,1,20.6,1,1,12.97,1,644.5098594
193022,1,65.1,1,0,8.02,0,143.4630701
179835,1,20.6,0,0,12.97,0,428.8144302
130130,1,20.6,1,0,12.97,0,216.6488257
104669,1,42.4,0,0,8.02,0,313.0289438
108343,1,42.4,0,1,2.5,0,373.2717697
138378,1,42.4,0,1,2.5,1,675.9475429
146928,1,65.1,1,1,12.97,0,375.2794805
169991,1,42.4,1,0,2.5,0,457.1550705
156605,1,65.1,0,1,8.02,0,115.134362
154248,1,42.4,1,0,2.5,1,508.3393905
119519,1,20.6,1,1,12.97,1,615.2990801
193274,1,42.4,0,1,2.5,1,644.6010832
136129,1,20.6,0,0,2.5,1,711.319749
182983,1,65.1,0,0,8.02,0,31.96379288
106758,1,42.4,0,1,8.02,0,391.2338229
141646,1,42.4,1,0,2.5,1,538.4955542
176328,1,65.1,0,1,12.97,0,122.3285063
181068,1,65.1,1,1,8.02,0,46.76212563
119396,1,42.4,1,1,8.02,1,521.1869239
116980,1,20.6,0,0,12.97,0,379.979143
175408,1,42.4,1,0,12.97,0,345.0914583
186042,1,65.1,0,1,8.02,0,361.8315328
118695,1,20.6,0,0,2.5,0,459.488058
105058,1,42.4,1,0,2.5,1,620.4772924
133076,1,65.1,0,1,8.02,0,364.8126232
150643,1,20.6,1,1,12.97,1,908.9218149
113866,1,42.4,1,1,12.97,0,174.2884032
125911,1,42.4,0,0,8.02,0,306.682273
180795,1,65.1,0,1,2.5,0,422.9930733
108588,1,20.6,0,1,8.02,1,590.7871142
170069,1,20.6,0,0,12.97,0,105.2078607
134473,1,42.4,1,0,12.97,0,244.1962448
160130,1,42.4,0,0,8.02,0,305.6462484
158890,1,42.4,0,1,2.5,1,800.5456109
126164,1,20.6,0,0,12.97,0,283.9100974
176698,1,42.4,0,1,12.97,0,367.1256363
151981,2,42.4,1,0,8.02,0,369.7343028
184960,2,20.6,1,1,8.02,1,845.9031137
101874,2,20.6,0,1,12.97,0,259.7446292
140699,2,65.1,0,1,2.5,1,559.3882097
175449,2,20.6,0,0,8.02,0,362.2390293
195204,2,65.1,0,1,2.5,0,245.5495025
157156,2,42.4,1,1,12.97,0,274.3548628
114007,2,65.1,1,0,2.5,0,155.1176981
192290,2,20.6,1,1,12.97,1,505.2605779
199262,2,42.4,0,1,2.5,1,591.3276195
190980,2,42.4,1,0,12.97,0,357.4228043
172529,2,65.1,0,1,12.97,0,16.47542036
184719,2,42.4,0,0,2.5,1,612.0679151
123467,2,42.4,0,0,8.02,0,306.3115973
191861,2,20.6,1,1,12.97,1,619.4805931
175291,2,65.1,0,0,8.02,0,38.61900356
170823,2,42.4,0,0,8.02,0,328.0235113
169783,2,42.4,0,1,8.02,0,407.0085068
116259,2,20.6,0,1,2.5,1,872.0054822
191263,2,42.4,0,1,12.97,0,256.6548162
160458,2,65.1,0,0,12.97,0,174.5014413
128433,2,42.4,0,0,12.97,0,339.8958901
160128,2,20.6,0,1,12.97,1,731.4175567
143621,2,42.4,0,1,8.02,0,450.7127007
128450,2,65.1,0,0,12.97,0,202.3255141
183473,2,42.4,1,0,8.02,0,391.9146906
197494,2,20.6,0,0,12.97,0,310.703127
159999,2,42.4,1,0,2.5,1,610.0814772
128961,2,65.1,0,0,8.02,0,187.9258968
174163,2,42.4,1,1,2.5,1,769.957755
151652,2,42.4,0,1,8.02,0,471.4780636
187024,2,42.4,1,0,12.97,0,227.0030475
116861,2,20.6,0,0,12.97,0,425.9558647
167134,2,20.6,1,1,2.5,1,1850.996
186937,2,20.6,1,1,12.97,1,942.5701269
129872,2,20.6,1,0,8.02,1,764.4670012
159850,2,65.1,0,0,8.02,0,265.6889909
144719,2,65.1,0,0,12.97,0,22.47577446
134049,2,42.4,0,0,8.02,0,314.2248501
177736,2,42.4,0,0,2.5,0,468.1645654
122660,2,20.6,1,0,12.97,0,452.1823501
116606,2,65.1,1,0,12.97,0,68.13913798
120405,2,20.6,1,0,12.97,0,128.6345383
175676,2,20.6,1,1,8.02,1,1424.841406
148158,2,20.6,0,0,8.02,1,502.240405
125666,2,65.1,1,1,8.02,0,40.97559422
185346,2,20.6,1,1,12.97,1,545.648396
198586,2,42.4,0,0,2.5,0,485.269917
143442,2,42.4,0,1,12.97,0,239.4395729
142617,2,65.1,1,0,2.5,0,425.5115144
197842,2,42.4,0,0,8.02,0,332.3397089
183208,2,65.1,0,0,8.02,0,65.05792786
112263,2,20.6,0,0,8.02,1,540.0722726
122503,2,20.6,1,0,12.97,0,378.9522982
156116,2,20.6,1,1,12.97,1,598.8943012
157223,2,65.1,1,0,12.97,0,233.7861279
139191,2,20.6,1,1,12.97,1,809.5177125
165359,2,65.1,1,0,2.5,0,106.9917583
142628,2,65.1,0,1,8.02,0,38.35399028
118147,2,42.4,0,1,8.02,0,421.4320573
171632,2,42.4,0,0,2.5,1,511.4521387
194309,2,42.4,0,0,8.02,0,338.6143252
108627,2,20.6,0,1,12.97,0,428.2658156
169100,2,42.4,0,1,12.97,0,351.7873354
172793,2,20.6,0,1,12.97,0,301.8903378
117356,2,20.6,1,0,8.02,1,645.5930282
199624,2,20.6,1,1,12.97,0,379.2887008
143943,2,65.1,0,1,2.5,0,195.606033
125398,2,65.1,0,1,2.5,0,406.1312293
148013,2,20.6,1,0,12.97,0,256.904249
150727,2,42.4,1,0,8.02,0,339.879647
195449,2,65.1,1,0,8.02,0,41.79881552
151137,2,42.4,1,0,2.5,1,566.1969736
122011,2,65.1,1,0,2.5,0,87.04182469
119755,2,20.6,0,0,12.97,0,190.9235119
137079,2,65.1,0,0,12.97,0,149.0452224
197161,2,42.4,1,1,8.02,0,399.9512129
128335,2,42.4,0,1,2.5,1,546.6553508
103849,2,20.6,0,0,12.97,0,154.2538357
114641,2,20.6,1,1,12.97,1,863.5322451
153740,2,65.1,1,0,2.5,0,292.5180765
193787,2,42.4,0,0,2.5,1,596.7270258
173341,2,20.6,0,0,12.97,0,308.6550336
113126,2,65.1,0,1,2.5,0,152.4283968
163467,2,65.1,1,1,2.5,0,298.1249602
103733,2,20.6,1,1,12.97,1,675.2350349
147617,2,42.4,0,1,8.02,0,445.0621135
144062,2,65.1,0,1,12.97,0,233.7057014
116091,2,42.4,1,1,12.97,0,216.4373517
191176,2,42.4,0,1,2.5,1,742.6323394
131562,2,20.6,0,0,8.02,0,423.2506965
111729,2,20.6,1,1,2.5,1,1058.035625
171379,2,65.1,1,0,2.5,1,547.8867472
157978,2,65.1,0,0,12.97,0,28.26507244
166509,2,65.1,0,0,8.02,0,67.1244936
161951,2,65.1,0,1,2.5,0,175.4666117
124752,2,65.1,0,1,2.5,1,602.3493797
100374,2,42.4,1,1,12.97,0,409.7559707
102641,2,20.6,1,1,8.02,1,847.9486516
173162,2,42.4,0,1,8.02,0,410.5218487
109596,2,42.4,1,0,12.97,0,143.0972717
127446,2,20.6,0,0,8.02,0,283.5781437
157451,2,20.6,0,1,12.97,0,310.1527237
177309,2,42.4,0,0,2.5,1,508.5575122
100882,2,42.4,0,1,2.5,1,693.2217985
106720,2,65.1,1,0,8.02,0,243.9249822
172261,2,42.4,0,0,2.5,1,590.5028673
173527,2,20.6,0,1,12.97,0,330.4692588
137580,2,20.6,0,0,12.97,0,141.9759881
113960,2,42.4,1,1,8.02,0,474.4684224
114243,2,42.4,0,1,2.5,1,799.3756691
113505,2,42.4,1,1,2.5,1,631.5285866
102360,2,42.4,0,0,12.97,0,256.8330831
113268,2,20.6,0,0,12.97,0,303.3959931
125870,2,42.4,1,0,2.5,0,495.8239471
129230,2,42.4,0,1,12.97,0,296.1230721
135721,2,42.4,1,0,8.02,0,404.6666799
100931,2,20.6,1,0,2.5,1,994.0657896
189931,2,42.4,1,0,12.97,0,373.4394242
196919,2,42.4,1,1,12.97,0,305.075432
150901,2,65.1,0,0,8.02,0,173.4234717
159645,2,65.1,1,1,8.02,0,322.4341027
108802,2,65.1,0,0,8.02,0,278.9371994
111581,2,65.1,0,1,12.97,0,69.30784152
194528,2,42.4,0,0,12.97,0,124.6151363
168685,2,65.1,1,0,2.5,0,82.69181053
108149,2,65.1,1,0,8.02,0,133.6531928
158776,2,20.6,0,0,8.02,0,428.437278
193472,2,20.6,0,0,8.02,0,314.3495085
168998,2,65.1,1,0,8.02,0,318.3560537
112903,2,20.6,0,0,12.97,0,257.6394232
153859,2,42.4,0,0,8.02,0,283.6065702
193780,2,42.4,0,1,2.5,1,653.224712
168587,2,20.6,1,1,12.97,1,619.9056497
178941,2,20.6,0,0,12.97,0,214.155848
190826,2,42.4,1,1,8.02,0,456.8647913
172102,2,42.4,0,0,8.02,0,332.3828307
196562,2,20.6,0,0,8.02,0,312.3798415
190862,2,42.4,0,1,12.97,0,159.3969869
138565,2,20.6,0,0,12.97,0,189.8172756
149570,2,42.4,0,1,8.02,0,426.4276795
131254,2,42.4,1,0,8.02,0,354.2663393
145489,2,65.1,1,1,12.97,0,99.98969209
131261,2,65.1,0,0,8.02,0,116.8177979
104122,2,65.1,1,0,12.97,0,182.1895769
119219,2,65.1,1,1,2.5,0,86.80603022
122759,2,20.6,1,0,8.02,1,586.9042931
174916,2,42.4,1,0,12.97,0,417.445698
170880,2,42.4,1,0,8.02,0,321.4161214
191858,2,65.1,1,1,8.02,0,53.98103733
181519,2,42.4,1,1,2.5,1,692.7240723
163648,2,42.4,0,0,2.5,0,407.7212568
128728,2,20.6,1,1,2.5,1,1096.314301
108674,2,20.6,0,0,12.97,0,279.5721564
199223,2,42.4,0,0,12.97,0,111.3992454
112682,2,20.6,1,1,8.02,1,1078.082268
125855,2,20.6,0,0,8.02,0,430.4902428
124520,2,65.1,0,1,12.97,0,120.6554309
151767,2,42.4,0,1,12.97,0,124.8572518
192933,2,42.4,1,0,2.5,1,710.8321571
142663,2,20.6,1,0,12.97,1,701.2351638
178927,2,42.4,1,1,2.5,1,728.2463712
181524,2,42.4,0,0,2.5,1,579.3465404
190843,2,20.6,0,1,8.02,1,805.5687001
163506,2,65.1,1,1,12.97,0,286.0536902
118254,2,65.1,0,1,2.5,0,82.57091774
170336,2,20.6,1,0,12.97,1,604.7130011
162466,2,65.1,0,0,8.02,0,198.9666197
122862,2,42.4,1,1,12.97,0,183.9996698
149178,2,65.1,0,0,12.97,0,44.81424683
141331,2,42.4,1,1,2.5,1,937.8639927
182141,2,42.4,1,0,2.5,1,619.6989419
198363,2,42.4,0,1,8.02,0,433.1765586
180713,2,65.1,0,0,12.97,0,27.82519769
100302,2,20.6,0,0,12.97,0,244.1245194
138060,2,20.6,1,0,12.97,0,233.4894332
153165,2,20.6,0,1,12.97,1,604.4759269
132989,2,20.6,0,0,12.97,0,161.2216649
191789,2,42.4,1,0,8.02,0,323.7231033
199618,2,42.4,0,0,8.02,0,288.4368473
150460,2,20.6,0,1,12.97,0,313.958467
169715,2,42.4,1,0,2.5,1,724.4201613
135468,2,42.4,1,1,8.02,1,519.1499283
131762,2,65.1,1,1,2.5,0,464.9369759
179702,2,65.1,0,1,8.02,0,37.54144893
192264,2,42.4,0,0,12.97,0,253.4649124
105179,2,65.1,1,0,8.02,0,270.7597922
149463,2,42.4,1,1,8.02,0,442.0249542
170703,2,65.1,0,0,2.5,0,93.57814333
139807,2,20.6,1,1,12.97,1,1397.488209
175464,2,42.4,0,1,8.02,0,430.9502505
159002,2,65.1,1,1,2.5,0,88.0141516
144173,2,65.1,0,1,8.02,0,146.9028197
168957,2,42.4,0,0,2.5,0,333.8694586
155636,2,65.1,0,1,8.02,0,170.6039685
126528,2,42.4,0,0,8.02,0,353.8887175
164601,2,42.4,0,0,2.5,1,534.422954
170632,2,42.4,0,1,8.02,0,383.899652
131438,2,65.1,0,1,8.02,0,319.8246911
123109,2,20.6,0,0,12.97,0,318.7951069
193048,2,20.6,0,1,12.97,0,426.7631092
124111,2,65.1,1,1,12.97,0,49.57439811
155351,2,42.4,1,0,12.97,0,263.9384452
181487,2,42.4,0,0,12.97,0,292.4367434
178821,2,20.6,0,1,12.97,0,451.591187
120482,2,65.1,1,1,8.02,0,173.812546
136133,2,42.4,1,0,2.5,0,410.0488244
165278,2,65.1,0,0,8.02,0,117.5225301
101497,2,42.4,0,0,2.5,1,574.4400041
103195,2,20.6,0,0,8.02,0,346.2476458
128342,2,42.4,1,1,2.5,1,784.2140182
153895,2,42.4,0,0,2.5,0,405.7733647
107904,2,65.1,0,1,2.5,0,285.6495297
103986,2,20.6,0,1,12.97,1,762.7241919
173859,2,42.4,0,1,8.02,0,487.3630135
142404,2,20.6,0,1,8.02,1,877.6314114
